,mass,energy,zenith,S125,energy_loss,he_stoch,he_stoch2,Xmax,Xo,A,m_125,m_r,m_s,m_s2,m_o,m_chi2,fit_status_m,s_r,s_o,s_mean,s_std,s_chi2,fit_status_s,charge,N,ghRedChiSqr,firstint,max_check,new_xmax,new_xo,new_lambda,fit_status,new_chi2,difference,MaxNum,waveform_weight,muon_total
10,4,59403852.0,0.5029400538157773,1.8304374500489056,179.16569903322636,0,0,635.6453857421875,11.913908004760742,0.0004633791045855161,4.2534106441393895,0.0005286021167058492,1.0000000001,1.0000000001,4.1873353795511585,0.4683535084935305,1.0,8.555771357398965e-09,0.7249892425213418,0.6847115107468423,0.1034847122155963,0.0507499622926123,1.0,2856.6485399752855,101,224.23374938964844,43.07014083862305,4.3546142578125,640.0,1.0,2.0,0,,0.0,24751398.0,1.0,660746
11,4,59403852.0,0.4997188992944026,1.8429658556045743,319.2285921085515,2,0,635.6453857421875,11.913908004760742,0.0005690876092621576,4.167759494102441,1.0000000000000002e-10,1.0000000001,1.0000000001,4.167759481602441,0.4470128450876575,1.0,0.0001830049505272072,0.7810866450516057,0.6789170597746652,0.12355876930191578,0.016918083057900584,1.0,1649.1046034544706,84,224.23374938964844,43.07014083862305,4.3546142578125,640.0,1.0,2.0,0,,0.0,24751398.0,1.6756679078227148,660746
12,4,85919096.0,0.53022970756383,1.993459285170271,216.27064704697153,3,0,801.685546875,27.78995704650879,0.0005643972750317618,4.284063769859505,1.0000000000000002e-10,1.0000000001,1.0000000001,4.284063757359505,0.4157708868062181,1.0,0.0006425428356633231,0.808760493027426,0.6902345126093565,0.12040173176153623,0.015115843734421116,1.0,3195.0528950989246,93,182.73985290527344,80.10236358642578,-1.685546875,800.0,1.0,2.0,0,,0.0,32801622.0,1.2805718603656249,901914
13,4,48443532.0,0.12949188107282383,1.7455713935797812,121.74643187361323,4,0,673.7178344726562,49.267616271972656,0.0006264241237177444,4.297496376168634,0.0005751946848245705,1.0000000001,1.0000000001,4.225597040565562,0.19477038188602547,1.0,0.0005960833278222026,0.7281913870252166,0.6847548121591792,0.09731276618237537,0.016927467839971594,1.0,1829.560658082366,65,38.85345458984375,98.1197280883789,6.28216552734375,488.99064307165605,-807.131558847563,6.08823899208194,1,inf,-191.00935692834395,22101180.0,0.0,495439
14,4,48443532.0,0.11948773049731187,1.8326753266173341,119.213456326962,4,2,673.7178344726562,49.267616271972656,0.0006923520200599603,4.405046655137344,0.0014558991051163224,1.0000000001,1.0000000001,4.2230592669978035,0.3148883591878363,1.0,0.0005521790607498239,0.885056697389195,0.7365379542741258,0.1522619752757648,0.02364331131055614,1.0,3052.5280846506357,67,38.85345458984375,98.1197280883789,6.28216552734375,488.99064307165605,-807.131558847563,6.08823899208194,1,inf,-191.00935692834395,22101180.0,0.0,495439
15,4,48443532.0,0.12095490292589917,1.7678692850783388,93.02821807836135,3,0,673.7178344726562,49.267616271972656,0.000590358488209952,4.230775133781937,0.0005129753109939987,1.0000000001,1.0000000001,4.166653219907687,0.41275375311234264,1.0,0.0016097523259225126,0.8362676674360744,0.6803612227502469,0.13637394697708122,0.019142761020218446,1.0,2665.661026403308,100,38.85345458984375,98.1197280883789,6.28216552734375,488.99064307165605,-807.131558847563,6.08823899208194,1,inf,-191.00935692834395,22101180.0,1.0,495439
16,4,48443532.0,0.1197701490444727,1.7665677094355106,87.39026011971485,7,0,673.7178344726562,49.267616271972656,0.0007197910484588921,4.1569210898877,1.3958083047936148e-10,1.0000000001,1.0000000001,4.156921072440095,0.3450607844382585,1.0,1.4991560200334328e-05,0.851175922678497,0.7103171028005578,0.13232118429804668,0.016328872567151022,1.0,1771.6050288826227,78,38.85345458984375,98.1197280883789,6.28216552734375,488.99064307165605,-807.131558847563,6.08823899208194,1,inf,-191.00935692834395,22101180.0,0.0,495439
17,4,48443532.0,0.12560334695789432,1.7625900263663743,141.97878087244743,1,0,673.7178344726562,49.267616271972656,0.0006473066498873593,4.407725667742991,0.002084848767129204,1.0000000001,1.0000000001,4.1471195718518405,0.4373107634576841,1.0,0.0005328271747235099,0.7742216818699366,0.7206350868024153,0.09984308168169,0.031596360815947175,1.0,4376.293873101473,67,38.85345458984375,98.1197280883789,6.28216552734375,488.99064307165605,-807.131558847563,6.08823899208194,1,inf,-191.00935692834395,22101180.0,0.0,495439
18,4,48443532.0,0.12109233804339636,1.82531996697048,140.6035432465217,4,1,673.7178344726562,49.267616271972656,0.0007046989722316279,4.304779478219157,0.0003447102250393486,1.0000000001,1.0000000001,4.261690700089238,0.4821710034828618,1.0,0.0006843144982818999,0.9075996776028593,0.7341289185428431,0.16823115793517296,0.009505667689199394,1.0,3783.850154235959,84,38.85345458984375,98.1197280883789,6.28216552734375,488.99064307165605,-807.131558847563,6.08823899208194,1,inf,-191.00935692834395,22101180.0,0.0,495439
19,4,48443532.0,0.11542592311895516,1.8169096716502038,109.36280272448164,7,2,673.7178344726562,49.267616271972656,0.000779908971783652,4.14005431165083,2.2599437395690365e-10,1.0000000001,1.0000000001,4.140054283401533,0.2836945230309209,1.0,0.0022469721269203903,0.7415728278843811,0.6887727259475857,0.10850541581271485,0.01519491780184517,1.0,4697.618062198162,63,38.85345458984375,98.1197280883789,6.28216552734375,488.99064307165605,-807.131558847563,6.08823899208194,1,inf,-191.00935692834395,22101180.0,0.0,495439
20,4,48443532.0,0.12077787420947272,1.782246739814001,137.29376086435653,5,2,673.7178344726562,49.267616271972656,0.0006781801521442001,4.239691435265056,1.0004304614881107e-10,1.0000000001,1.0000000001,4.239691422759675,0.3417994032158601,1.0,9.151007695343638e-06,0.8221509519833125,0.7023553884043595,0.16805030892814055,0.03248121168690098,1.0,830.7205009907484,76,38.85345458984375,98.1197280883789,6.28216552734375,488.99064307165605,-807.131558847563,6.08823899208194,1,inf,-191.00935692834395,22101180.0,0.0,495439
21,4,48443532.0,0.12408267539555062,1.7799186031825691,92.14211784949796,3,0,673.7178344726562,49.267616271972656,0.0006343565909706437,4.180703780797024,1.984415142648624e-10,1.0000000001,1.0000000001,4.180703755991835,0.24411959363524308,1.0,2.6740808463876647e-08,0.8565415306262775,0.6900355168095381,0.11864718420103988,0.03548463223991226,1.0,1416.1126858592033,83,38.85345458984375,98.1197280883789,6.28216552734375,488.99064307165605,-807.131558847563,6.08823899208194,1,inf,-191.00935692834395,22101180.0,1.9346850332765826,495439
